coach_id,first_name,last_name,nick_name,age,date_of_birth,city_of_birth_id,nation_id,weight,height,position,experience,occupation,team_id,former_player_id,quick_left,contract_salary,contract_years,contract_extension_salary,contract_extension_years,scout_major,scout_minor,scout_international,scout_amateur,scout_amateur_preference,teach_hitting,teach_pitching,teach_fielding,handle_veterans,handle_rookies,handle_players,strategy_knowledge,heal_legs,heal_arms,heal_back,heal_other,heal_rest,management_style,personality,hitting_focus,pitching_focus,training_focus,teach_running,prevent_legs,prevent_arms,prevent_back,prevent_other,stealing,running,pinchrun,pinchhit_pos,pinchhit_pitch,hook_start,hook_relief,closer,lr_matchup,bunt_hit,bunt,hit_run,run_hit,squeeze,pitch_around,intentional_walk,hold_runner,guard_lines,infield_in,outfield_in,corners_in,shift_if,shift_of,num_pitchers,num_hitters,favor_speed_to_power,favor_avg_to_obp,favor_defense_to_offense,favor_pitching_to_hitting,favor_veterans_to_prospects,trade_aggressiveness,player_loyalty,trade_frequency,trade_preference,value_stats,value_this_year,value_last_year,value_two_years,draft_value,intl_fa_value,develop_value,ratings_value,manager_value,pitching_coach_value,hitting_coach_value,scout_value,doctor_value,busy,type,data,days_left
1097,"Julio","Sanchez","",58,"1976-2-3",32402,206,195,186,7,2,6,0,0,5,0,0,0,0,90,76,85,72,3,7,7,19,26,25,25,0,0,0,0,0,0,0,1,1,2,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3,-4,5,5,1,1,-1,0,5,11,3,1,0,4,-6,0,39,12,12,80,0,0,0,0,0
1098,"Kevin","Sharpe","",54,"1980-9-23",62310,206,206,182,7,0,6,0,619,4,0,0,0,0,85,67,80,62,3,22,14,23,13,9,11,0,0,0,0,0,0,0,0,3,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4,0,-2,2,-1,3,4,0,0,5,10,4,1,2,0,-1,3,42,13,19,73,0,0,0,0,0
1099,"Eddie","Jimenez","",51,"1983-1-16",7996,206,210,188,7,0,6,0,0,5,0,0,0,0,61,88,53,97,1,43,33,0,1,15,8,0,0,0,0,0,0,0,2,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3,-1,2,2,1,-2,2,-1,0,6,10,2,2,1,-4,3,5,41,27,34,78,0,0,0,0,0
1100,"Matt","Dieckhoff","",49,"1985-4-8",17468,206,210,189,7,0,6,0,0,4,0,0,0,0,81,76,72,67,3,46,42,0,15,2,8,0,0,0,0,0,0,0,2,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,9,2,1,4,-3,4,0,0,6,11,3,0,1,6,-4,-3,43,34,37,74,0,0,0,0,0
1101,"Matt","LeFlore","",51,"1983-9-15",54167,206,195,188,7,0,6,0,0,4,0,0,0,0,76,66,82,67,2,14,7,9,24,20,22,0,0,0,0,0,0,0,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,-4,2,-5,0,-7,2,1,0,5,9,4,2,-3,1,-6,-1,37,11,16,71,0,0,0,0,0
1102,"Mike","Owens","",51,"1983-8-20",75551,206,201,182,7,0,6,0,1992,4,0,0,0,0,77,65,75,72,3,8,16,14,10,21,15,0,0,0,0,0,0,0,4,0,3,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-3,3,4,0,-2,1,0,0,4,8,4,4,-3,3,4,-6,38,16,10,72,0,0,0,0,0
1103,"Matthew","Jones","",51,"1983-1-29",14130,206,215,186,7,0,6,0,1082,4,0,0,0,0,87,66,88,59,3,29,34,0,18,1,9,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,-4,-1,-5,-4,2,3,-2,-1,5,11,3,1,-7,-5,-6,-3,40,28,24,73,0,0,0,0,0
1104,"Jeremy","Cohen","",53,"1981-11-6",55168,206,212,184,7,0,6,0,577,7,0,0,0,0,193,146,200,166,3,46,21,30,23,23,23,0,0,0,0,0,0,0,2,3,3,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5,4,-2,3,-3,2,2,0,-1,7,10,3,0,-2,-1,6,0,91,22,40,174,0,0,0,0,0
1105,"Isaac","McClendon","",53,"1981-10-24",76218,206,187,176,7,0,6,0,216,5,0,0,0,0,78,86,70,94,4,2,1,23,21,19,20,0,0,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,2,0,-4,-2,1,0,-1,6,10,3,1,7,2,1,-4,37,6,7,84,0,0,0,0,0
1106,"J.R.","McAllister","",55,"1979-5-25",64993,206,232,189,7,0,6,0,776,5,0,0,0,0,80,95,73,99,2,29,27,24,1,21,11,0,0,0,0,0,0,0,1,2,3,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,-1,5,3,-3,-2,2,1,-1,6,10,2,2,0,0,7,5,43,23,25,89,0,0,0,0,0
1107,"Bobby","Lindsay","",43,"1991-1-31",57920,206,247,188,7,0,6,0,734,5,0,0,0,0,97,88,106,94,1,47,32,0,17,18,17,0,0,0,0,0,0,0,2,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,0,7,3,-3,-5,2,-2,-1,8,10,1,1,6,-4,0,8,53,28,40,95,0,0,0,0,0
1108,"Brian","Pomerleau","",61,"1973-5-30",34776,206,195,188,7,14,6,0,0,5,0,0,0,0,80,98,87,106,2,30,12,15,18,1,9,0,0,0,0,0,0,0,0,3,3,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,-2,6,1,2,3,1,0,6,8,4,2,-3,1,4,-2,61,11,25,93,0,0,0,0,0
1109,"Chris","Johnson","",53,"1981-10-15",5056,206,230,192,8,3,12,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,34,97,49,126,95,0,1,0,0,2,0,184,106,191,149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,-2,3,-1,8,5,0,0,5,9,3,3,8,1,2,-1,50,0,0,1,115,0,0,0,0
1110,"Darcey","Cherek","",52,"1981-12-23",1337,206,200,189,8,0,12,0,0,0,0,0,0,0,0,0,10,9,2,0,0,0,0,0,0,0,37,78,103,103,120,0,2,3,3,2,0,36,57,36,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,-5,-3,0,-5,1,2,0,6,9,4,1,-3,3,-5,5,20,0,0,4,66,0,0,0,0
1111,"Steve","Mills","",57,"1977-3-29",1405,206,190,185,8,7,12,0,0,0,0,0,0,0,0,0,8,0,1,0,0,0,0,0,0,0,10,107,118,15,31,0,2,0,2,1,0,59,137,96,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,5,5,-4,3,0,2,-1,0,6,8,4,2,-2,1,-1,2,40,0,0,1,72,0,0,0,0
1112,"Danny","Garate","",59,"1975-7-16",14347,206,200,190,8,3,12,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,175,55,110,145,95,0,2,1,3,1,0,117,198,193,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-3,-3,-5,-3,-5,1,1,-1,7,12,1,0,2,0,-2,-8,50,0,0,0,125,0,0,0,0
1113,"Jonah","Cameron","",53,"1981-6-14",32457,206,225,192,8,2,12,0,0,0,0,0,0,0,0,0,0,6,2,0,0,0,0,0,0,0,182,101,42,50,145,0,0,0,3,3,0,183,72,113,157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,-3,-4,5,1,0,1,-2,0,6,12,2,0,5,-6,-1,5,50,0,0,2,116,0,0,0,0
1114,"Jude","Kline","",61,"1973-7-10",37842,206,185,184,8,6,12,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,13,85,169,174,40,0,2,0,3,3,0,169,77,114,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5,-4,-4,-5,-3,-1,4,-1,-1,5,12,2,1,1,-1,-2,-5,50,0,0,0,101,0,0,0,0
1115,"Bill","Eberhart","",53,"1981-8-24",15443,206,215,184,8,2,12,0,0,0,0,0,0,0,0,0,7,0,3,0,0,0,0,0,0,0,119,52,169,93,84,0,1,0,3,1,0,107,30,43,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-5,0,-4,1,5,0,0,0,5,8,5,2,4,1,1,-2,40,0,0,1,89,0,0,0,0
1116,"Keith","Hayden","",60,"1974-7-13",2929,206,205,184,8,7,12,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,63,130,74,113,77,0,2,3,3,2,0,18,182,196,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5,2,-4,4,-4,-2,2,0,-1,5,10,4,1,2,-3,-2,-4,50,0,0,0,101,0,0,0,0
1117,"John","Bonard","",58,"1976-10-19",87411,206,205,187,8,9,12,0,0,0,0,0,0,0,0,0,6,6,2,0,0,0,0,0,0,0,22,111,54,40,90,0,3,2,3,1,0,59,183,100,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5,1,-1,3,0,1,1,-2,0,5,10,3,2,4,-1,3,3,40,0,0,3,81,0,0,0,0
1118,"Kevin","Med","",55,"1979-4-9",66673,206,200,185,8,0,12,0,0,0,0,0,0,0,0,0,2,1,3,0,0,0,0,0,0,0,119,112,77,144,53,0,2,1,1,3,0,51,155,167,184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-3,4,-4,3,3,3,-1,0,6,11,2,1,1,-1,2,0,40,0,0,1,118,0,0,0,0
1119,"Nick","Lewis","",53,"1981-4-6",49245,206,220,188,8,0,12,0,0,0,0,0,0,0,0,0,0,5,3,0,0,0,0,0,0,0,118,101,139,67,69,0,2,1,1,2,0,53,166,9,106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-4,5,3,2,1,3,0,0,6,9,3,2,1,-5,0,-1,30,0,0,2,92,0,0,0,0
1120,"Steven","Garcia","",57,"1977-10-21",13181,206,180,184,8,5,12,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,134,58,61,81,75,0,3,2,3,3,0,63,53,35,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,-4,2,4,-3,-4,5,0,-1,7,10,2,1,-2,-4,1,1,30,0,0,0,74,0,0,0,0
1121,"Garrett","Ebling","",53,"1981-9-17",69029,206,195,184,8,0,12,0,0,0,0,0,0,0,0,0,2,10,3,0,0,0,0,0,0,0,1,84,172,77,4,0,4,3,0,1,0,28,10,25,121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,-2,0,-2,6,2,2,0,7,9,2,2,0,1,-2,2,20,0,0,4,58,0,0,0,0
1122,"Andy","Immel","",57,"1977-6-13",43532,206,230,190,8,4,12,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,70,13,102,177,166,0,2,0,3,2,0,90,9,122,137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3,-10,5,-3,-1,-3,2,1,0,6,12,2,0,-1,2,-8,-5,40,0,0,0,98,0,0,0,0
1123,"Aaron","Porter","",53,"1981-6-17",57540,206,205,189,8,0,12,0,0,0,0,0,0,0,0,0,0,6,1,0,0,0,0,0,0,0,68,133,18,161,115,0,1,3,3,1,0,71,165,87,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5,1,-2,-3,-2,-2,3,-2,0,5,9,3,3,-8,4,-4,-5,40,0,0,2,94,0,0,0,0
1124,"Danny","Campanella","",53,"1981-8-26",24435,206,225,189,8,2,12,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,55,154,92,99,85,0,0,3,3,1,0,144,15,194,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,-5,2,2,-3,7,2,0,-1,7,10,2,1,2,-2,6,-1,40,0,0,1,99,0,0,0,0
1125,"Bobby","Quiros","",55,"1979-11-22",58480,206,220,186,8,5,12,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,59,86,59,16,172,0,0,3,3,1,0,133,81,140,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,3,-4,5,-4,3,0,0,5,9,3,3,6,-5,4,3,40,0,0,0,91,0,0,0,0
1126,"Joseph","Brescia","",68,"1966-4-7",60505,206,185,187,1,23,2,0,0,0,0,0,0,0,25,29,35,19,3,110,99,76,108,120,114,0,0,0,0,0,0,1,0,3,3,0,122,0,0,0,0,1,0,-1,0,0,1,-1,3,1,1,0,1,0,0,0,-1,-1,1,0,1,-1,-1,1,0,0,3,-1,0,-1,-2,-1,4,-1,0,7,10,2,1,-2,-8,3,3,119,103,111,25,0,0,0,0,0
1127,"Luke","Dunne","",58,"1976-7-5",56318,206,210,185,1,20,2,291,0,0,554000,1,0,0,12,6,15,9,3,73,109,108,101,115,108,0,0,0,0,0,0,1,2,3,3,0,84,0,0,0,0,1,0,1,-1,0,1,-1,3,0,-1,-1,1,-1,-1,-1,-1,0,-1,0,1,0,0,0,0,0,-7,0,-3,-6,-3,-2,3,0,-1,5,10,3,2,-1,0,-1,0,104,109,82,10,0,0,0,0,0
1128,"Ben","Meyer","",72,"1962-5-17",85411,206,185,180,1,26,2,0,0,0,0,0,0,0,25,9,7,19,2,172,169,100,155,138,147,0,0,0,0,0,0,3,0,3,2,0,136,0,0,0,0,3,0,3,3,2,2,0,1,-1,3,3,3,2,3,1,1,1,0,2,0,1,0,0,0,0,5,5,8,-4,-1,-6,3,0,0,5,10,4,1,0,6,1,6,137,164,166,17,0,0,0,0,0
1129,"Jeff","Thomas","",59,"1975-4-20",58713,206,195,191,1,12,2,0,0,0,0,0,0,0,20,11,30,19,2,71,69,82,66,90,78,0,0,0,0,0,0,1,2,3,3,0,86,0,0,0,0,1,0,0,-1,0,0,1,2,0,0,1,1,1,-1,1,1,0,1,1,1,-1,-1,-1,0,0,-3,-5,1,-5,0,5,2,-1,0,4,9,6,1,-5,-2,3,-2,91,71,73,19,0,0,0,0,0
1130,"Cody","Casey","",56,"1978-5-30",42640,206,210,185,1,22,2,264,0,0,726000,1,0,0,1,14,0,12,3,107,65,91,71,91,81,0,0,0,0,0,0,1,2,3,0,0,71,0,0,0,0,0,1,1,1,0,-1,0,2,1,0,1,-1,1,1,1,0,1,1,1,1,1,-1,-1,0,0,-3,-3,-2,4,-1,-5,3,0,0,6,9,3,2,3,1,1,-3,95,69,101,7,0,0,0,0,0
1131,"Phil","Mundie","",86,"1948-4-3",31143,206,200,192,1,37,2,0,0,0,0,0,0,0,8,20,28,11,3,139,165,149,147,169,158,0,0,0,0,0,0,3,2,3,3,0,170,0,0,0,0,3,-1,1,2,1,1,1,0,0,3,3,3,2,4,1,1,0,-1,1,2,0,0,-1,0,0,-3,5,-3,2,1,-3,5,-1,0,4,10,4,2,-6,2,3,1,154,163,144,14,0,0,0,0,0
1132,"Neil","Oney","",78,"1956-4-9",41648,206,200,191,1,30,2,0,0,0,0,0,0,0,21,14,30,16,3,95,112,160,150,152,151,0,0,0,0,0,0,1,0,1,0,0,126,0,0,0,0,0,1,1,-1,0,0,-1,3,-1,1,-1,0,0,1,-1,-1,0,-1,-1,-1,1,-1,-1,0,0,-3,1,-6,-2,-4,-3,3,0,-1,5,10,4,1,1,0,2,2,136,122,109,19,0,0,0,0,0
1133,"Javy","Velasquez","",54,"1980-11-22",17560,210,205,183,2,0,3,0,80,0,0,0,0,0,19,8,10,11,3,43,58,54,66,56,61,0,0,0,0,0,0,1,4,3,3,0,61,0,0,0,0,-1,1,0,0,-1,0,1,2,1,0,-1,-1,1,-1,-1,-1,-1,-1,0,-1,0,0,1,0,0,4,-5,3,3,4,-2,2,-2,0,4,11,5,0,-5,2,4,-8,47,59,48,13,0,0,0,0,0
1134,"Ben","Hons","",54,"1980-11-30",27837,206,225,192,2,0,3,0,847,0,0,0,0,0,14,21,11,23,0,58,48,46,57,66,61,0,0,0,0,0,0,1,0,1,3,0,54,0,0,0,0,1,1,-1,0,1,0,1,2,1,-1,-1,-1,-1,1,-1,0,1,-1,0,-1,0,0,0,0,0,1,-5,0,-3,-4,1,0,-2,-1,6,8,5,1,2,1,5,-6,46,51,59,18,0,0,0,0,0
1135,"Bryan","Walters","",51,"1983-5-10",22365,206,206,184,2,0,3,0,82,0,0,0,0,0,9,10,18,17,1,68,75,57,62,60,61,0,0,0,0,0,0,1,3,0,2,0,50,0,0,0,0,1,-1,-1,-1,-1,1,0,2,-1,0,0,-1,0,0,1,1,1,-1,1,-1,-1,1,1,0,0,6,3,-2,5,1,3,3,-1,0,6,10,3,1,4,0,3,4,51,72,66,13,0,0,0,0,0
1136,"Erik","Cecil","",55,"1979-5-11",41955,206,228,191,2,0,3,0,124,0,0,0,0,0,22,13,18,13,1,51,53,71,62,59,60,0,0,0,0,0,0,5,3,2,3,0,71,0,0,0,0,3,2,2,3,3,-1,-1,-2,3,1,1,1,-1,1,2,2,-1,2,3,2,2,3,3,0,0,-3,4,-5,2,2,-2,4,1,0,5,10,3,2,4,-5,9,7,51,55,53,17,0,0,0,0,0
1137,"Bob","Fitzgerald","",55,"1979-2-19",356,36,228,190,2,0,3,0,802,0,0,0,0,0,14,22,12,14,4,43,45,50,66,77,71,0,0,0,0,0,0,5,2,3,3,0,62,0,0,0,0,1,2,2,3,3,-1,-2,0,3,-1,-1,0,-1,1,2,3,-1,3,3,3,3,2,4,0,0,3,4,1,-5,-4,-2,2,1,-1,7,10,2,1,6,4,6,7,46,52,50,16,0,0,0,0,0
1138,"Ahav","Goodman","",52,"1982-10-19",7846,206,207,186,2,0,3,0,441,0,0,0,0,0,14,19,17,13,3,56,58,69,68,51,59,0,0,0,0,0,0,2,2,3,3,0,60,0,0,0,0,-2,3,3,1,3,1,-2,-2,1,-2,-2,-2,-3,-2,-1,-2,0,0,1,0,1,3,2,0,0,1,-4,-4,2,-1,0,0,0,0,5,9,3,3,-5,-8,4,6,50,58,57,15,0,0,0,0,0
1139,"Salvador","Martinez","",51,"1983-7-31",69965,56,190,175,2,0,3,0,1167,0,0,0,0,0,8,19,16,18,1,59,48,79,60,55,57,0,0,0,0,0,0,1,3,1,3,0,66,0,0,0,0,-1,0,1,-1,1,1,-1,2,-1,1,0,-1,0,0,-1,0,0,0,1,1,1,1,0,0,0,0,-8,4,-1,4,-7,1,1,0,7,10,2,1,3,3,-3,0,51,50,59,15,0,0,0,0,0
1140,"Marcus","Wicks","",55,"1979-3-28",77266,12,221,187,1,12,4,69,219,0,118000,1,0,0,14,13,11,15,2,72,112,100,102,99,101,0,0,0,0,0,0,1,2,1,3,0,92,0,0,0,0,1,-1,-1,0,-1,0,1,2,-1,1,0,1,0,0,0,-1,0,-1,1,-1,-1,1,1,0,0,-5,5,-7,-2,1,-5,2,0,0,5,10,3,2,-9,1,-6,4,104,109,79,14,0,0,0,0,0
1141,"Josh","Campbell","",53,"1981-2-2",46325,206,208,186,1,15,2,237,895,0,544000,1,0,0,26,14,26,20,2,112,149,141,139,125,132,0,0,0,0,0,0,1,2,3,3,0,169,0,0,0,0,0,1,-1,-1,-1,-1,1,3,1,1,1,0,1,-1,0,1,1,-1,1,-1,0,-1,-1,0,0,-10,-1,-7,0,-3,-5,2,1,-1,6,10,3,1,-1,-2,-2,-4,134,145,117,21,0,0,0,0,0
1142,"Jose","Santos","",51,"1983-2-5",77882,206,241,197,1,16,2,300,1872,0,678000,1,0,0,9,16,14,20,3,89,76,64,84,81,83,0,0,0,0,0,0,1,1,3,0,0,95,0,0,0,0,-1,1,-1,0,0,-1,0,2,1,1,-1,-1,0,0,0,1,-1,1,0,0,0,1,1,0,0,5,-4,0,-4,2,6,4,0,0,4,11,3,2,-3,3,-4,2,94,78,88,15,0,0,0,0,0
1143,"Brad","Nicolson","",53,"1981-3-27",85898,36,193,177,1,15,2,257,454,0,558000,1,0,0,7,3,4,1,1,62,55,70,94,89,92,0,0,0,0,0,0,1,0,3,2,0,62,0,0,0,0,-1,-1,-1,0,1,1,-1,3,0,0,1,0,1,0,-1,1,0,0,-1,0,1,-1,-1,0,0,-4,5,0,2,-5,-8,2,1,-1,4,10,4,2,-1,1,3,-6,85,64,70,4,0,0,0,0,0
1144,"Jason","Harper","",50,"1984-3-29",58713,206,222,186,1,0,2,0,614,0,0,0,0,0,19,2,19,0,2,67,97,58,69,62,65,0,0,0,0,0,0,1,4,2,3,0,84,0,0,0,0,1,0,-1,-1,0,1,-1,3,1,1,0,-1,-1,0,-1,0,0,1,1,0,1,0,-1,0,0,1,5,2,-5,-1,-3,1,-2,0,7,8,3,2,-3,0,-4,-7,59,89,67,9,0,0,0,0,0
1145,"Danny","Rodriguez","",74,"1960-6-6",10948,206,205,182,1,33,2,0,0,0,0,0,0,0,19,19,15,24,3,82,101,76,104,83,94,0,0,0,0,0,0,3,0,3,3,0,94,0,0,0,0,3,-1,3,3,1,1,1,0,0,1,3,3,3,3,1,0,-1,-1,2,0,1,0,-1,0,0,-4,1,2,-6,3,-2,5,-1,0,5,11,2,2,-1,-3,0,6,100,99,85,20,0,0,0,0,0
1146,"Chris","Beyer","",75,"1959-8-14",56726,206,225,186,1,23,2,0,0,0,0,0,0,0,6,19,0,21,2,97,79,106,91,103,97,0,0,0,0,0,0,4,0,3,3,0,86,0,0,0,0,-1,-1,-2,3,1,1,2,-2,-2,3,-1,1,3,-3,1,1,-1,2,0,0,3,-1,-1,0,0,9,2,3,4,4,-2,5,1,0,6,11,3,0,-2,-5,2,6,112,84,97,13,0,0,0,0,0
1147,"Antonio","Santos","",50,"1984-4-28",71432,56,200,180,1,11,2,289,456,0,558000,2,0,0,26,17,14,6,1,112,143,103,136,103,120,0,0,0,0,0,0,1,1,3,3,0,126,0,0,0,0,-1,-1,0,1,-1,1,0,3,-1,-1,-1,0,0,-1,0,-1,-1,1,1,0,1,1,0,0,0,0,6,4,-3,6,-2,2,2,0,6,11,2,1,5,3,-1,0,121,137,114,16,0,0,0,0,0
1148,"Charles","Dobyns","",74,"1960-2-4",47541,206,200,186,1,27,2,0,0,0,0,0,0,0,2,26,0,35,3,115,85,116,86,103,95,0,0,0,0,0,0,3,2,3,3,0,87,0,0,0,0,2,1,3,1,2,2,0,1,-1,3,3,3,2,3,1,1,-1,1,0,0,0,0,-1,0,0,10,-3,5,5,-4,7,4,1,-1,7,9,3,1,0,1,1,-3,116,88,110,18,0,0,0,0,0
1149,"Rogelio","Del Herro","",55,"1979-12-22",71432,56,226,192,1,0,2,0,994,0,0,0,0,0,2,14,0,7,1,62,85,86,90,75,82,0,0,0,0,0,0,1,1,3,0,0,105,0,0,0,0,1,1,0,0,0,1,1,2,-1,-1,0,1,1,1,-1,1,-1,1,-1,-1,-1,-1,1,0,0,1,3,3,3,6,0,3,-2,0,6,9,3,2,3,-1,-1,-3,66,84,67,6,0,0,0,0,0
1150,"Mike","Lambert","",50,"1984-1-6",55211,206,227,193,1,15,2,341,1894,0,570000,1,0,0,8,17,2,10,3,75,46,58,53,62,58,0,0,0,0,0,0,1,2,1,3,0,60,0,0,0,0,-1,-1,1,-1,0,1,-1,2,1,1,-1,0,-1,1,0,-1,-1,0,0,0,-1,1,-1,0,0,1,1,-3,4,2,0,2,0,0,7,9,3,1,-5,-6,-2,-3,80,49,71,10,0,0,0,0,0
1151,"Mike","McKinley","",85,"1949-8-5",85307,206,200,191,1,36,2,0,0,0,0,0,0,0,18,24,26,22,3,99,74,131,121,127,124,0,0,0,0,0,0,1,2,2,0,0,97,0,0,0,0,0,-1,1,-1,1,1,-1,3,1,-1,1,1,0,0,-1,-1,1,1,0,-1,-1,1,-1,0,0,-2,3,-7,-1,-4,2,5,-1,-1,7,9,2,2,9,-1,3,-7,120,87,105,22,0,0,0,0,0
1152,"Sebastian","Nylund","",89,"1945-10-21",41955,206,215,191,1,36,2,0,0,0,0,0,0,0,28,27,39,45,3,86,135,137,100,110,105,0,0,0,0,0,0,1,2,3,3,0,110,0,0,0,0,-1,1,-1,-1,-1,-1,-1,3,-1,0,0,-1,-1,0,-1,-1,1,-1,0,1,1,0,1,0,0,-4,1,-2,1,-3,-4,2,-1,-1,7,10,3,0,-2,-6,-5,-2,86,128,91,35,0,0,0,0,0
1153,"Greg","Fuhrman","",49,"1985-5-12",75176,206,224,193,2,0,3,0,231,0,0,0,0,0,18,13,25,22,4,38,35,48,57,59,58,0,0,0,0,0,0,2,0,2,0,0,42,0,0,0,0,-3,3,3,3,3,-1,-1,-2,1,-3,-3,-3,-2,-4,0,-3,1,-1,0,1,-1,3,3,0,0,-3,0,-1,-5,0,-1,4,-2,0,5,9,4,2,-6,2,0,-2,39,41,43,19,0,0,0,0,0
1154,"Gustavo","Castillo","",69,"1965-4-18",55211,206,205,183,1,28,2,0,0,0,0,0,0,0,1,9,5,15,3,59,96,73,76,104,90,0,0,0,0,0,0,4,0,3,2,0,78,0,0,0,0,-1,-3,-4,-3,-3,2,0,1,3,3,3,1,1,-1,1,2,-2,-2,-3,-3,2,-1,-3,0,0,-1,2,1,2,4,-5,2,-2,0,5,11,2,2,6,-9,6,3,93,95,67,8,0,0,0,0,0
1155,"Nolan","Jansen","",57,"1977-1-28",62754,206,220,184,2,5,3,0,0,0,0,0,0,0,2,7,2,11,2,88,85,81,73,68,70,0,0,0,0,0,0,5,2,3,3,0,58,0,0,0,0,3,1,3,3,2,-1,-2,0,3,0,1,1,0,-1,2,1,-1,3,3,2,3,3,3,0,0,2,-2,-4,-5,-1,2,2,2,0,8,8,3,1,5,-2,8,1,71,81,84,6,0,0,0,0,0
1156,"Elijah","Oatis","",84,"1950-8-12",49832,206,215,183,1,35,2,0,0,0,0,0,0,0,28,15,28,32,4,90,105,105,122,111,117,0,0,0,0,0,0,4,2,2,2,0,123,0,0,0,0,0,-1,-3,-3,-2,3,1,3,0,0,1,0,-1,-1,3,-3,-3,3,-3,-2,1,1,4,0,0,2,5,4,1,-4,7,4,0,-1,7,10,2,1,1,-2,-4,6,122,108,97,26,0,0,0,0,0
1157,"Gregg","Veal","",53,"1981-7-18",33120,206,235,194,1,15,2,216,0,0,738000,1,0,0,1,3,9,8,3,58,51,73,67,57,62,0,0,0,0,0,0,2,1,2,2,0,82,0,0,0,0,-2,2,2,2,2,-1,-3,-3,3,-3,-2,-3,-3,-3,-2,-2,1,0,1,1,1,3,3,0,0,3,-8,-2,0,-1,-3,3,0,0,5,10,4,1,6,-2,-2,4,83,54,59,5,0,0,0,0,0
